url,name,category_code,date_added,date_published,data_format_version,source,authority,notes
it2.playmillion2.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it2.rubyfortune.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it2.solobonus.net,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it2.sportingbet.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it2.sunvegascasino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it3.betclic.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it3.blackjackballroom.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it3.casino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it3.casino-classic.eu,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it3.casinomidas.it,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it3.crazyvegas.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it3.eucasino1.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it3.eucasino2.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it3.eurokingclub-it.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it3.playmillion2.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it3.rubyfortune.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it3.solobonus.net,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it3.sportingbet.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it3.sunvegascasino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it3.zodiaccasino.eu,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it4.betclic.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it4.blackjackballroom.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it4.casino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it4.casino-classic.eu,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it4.casinomidas.it,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it4.eurokingclub-it.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it4.euromania-it.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it4.goldenrivieracasino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it4.playmillion2.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it4.rubyfortune.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it4.sportingbet.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it5.betclic.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it5.blackjackballroom.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it5.casino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it5.casino-classic.eu,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it5.casinomidas.it,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it5.eurokingclub-it.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it5.euromania-it.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it5.goldenrivieracasino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it5.playmillion2.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it5.rubyfortune.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it5.solobonus.net,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it5.sportingbet.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it6.betclic.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it6.casino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it6.casino-classic.eu,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it6.casinomidas.it,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it6.euromania-it.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it6.playmillion2.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it6.solobonus.net,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it6.sportingbet.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it7.betclic.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it7.casino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it7.casino-classic.eu,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it7.euromania-it.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it7.goldenrivieracasino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it7.playmillion2.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it7.rubyfortune.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it7.sportingbet.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it8.betclic.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it8.casino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it8.casino-classic.eu,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it8.rubyfortune.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it8.sportingbet.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it9.betclic.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it9.casino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it9.rubyfortune.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
ita.casinobellevue.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
ita.casinoespresso.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
ita.casinosicuri.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
ita.casinotropez.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
ita.intercasino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
ita.laroulette.org,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
ita.solobonus.net,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
ita.unibet.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
itacasinotropez.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
ita-casinotropez.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
ita-europacasino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italia.fulltiltpoker.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italia.intercasino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italia.redkings.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italia.roxypalace.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italia.solobonus.net,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italia.unibet.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italia1.bgroom.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italia1.casinosplendido.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italia1.queenvegasitalia.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italia1.roxypalace.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italia10.redkings.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italia12.redkings.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italia13.redkings.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italia2.bgroom.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italia2.casinosplendido.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italia2.eucasino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italia2.queenvegasitalia.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italia2.roxypalace.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italia3.queenvegasitalia.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italia3.roxypalace.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italia4.queenvegasitalia.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italia4.roxypalace.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italia5.redkings.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italia7.redkings.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italia8.redkings.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italia9.redkings.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italiafulltiltpoker.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italian.bgroom.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italian.casinoredkings.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italian.casinoredkings-promo.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italian.eucasino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italian.primecasino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italian.queenvegasitalia.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italian.redflushcasino.eu,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italian.vegaswinneritalia.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italian1.bgroom.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italianacameo.net,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italianeuropacasino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italian-europacasino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italiano.32red.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italiano.casinolavida.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italiano.everypoker.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italiano.queenvegasitalia.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italiano.redflushcasino.eu,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italiano.thebonuscasinos.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italiano365.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italian-titanpoker.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italianvipclub.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italy.cabaretclub.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italy.fulltiltpoker.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italy.goalwin.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italy.goalwin.net,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italy.rubybingo.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italy2.cabaretclub.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italy3.cabaretclub.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italy4.cabaretclub.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italy5.cabaretclub.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italy6.cabaretclub.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italy7.cabaretclub.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italy8.cabaretclub.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italy9.cabaretclub.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
italy-casinotropez.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
itatitancasino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
itavegasred.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
itawinner.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it-casinotropez.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
itcitytower.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it-craps.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
it-vegasred.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
jackpot1128.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
jackpotgrand.eu,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
japan.intercasino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
java.pacificpoker.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
java2.casino-on-net.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
jogapokerbrasil.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
jogobrasil.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
jogobrasil.net,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
jogopalops.net,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
jt-casino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
justbet.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
kab00m.vegas365poker.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
kairoscasino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
karamba.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
kenyagaming.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
keypoker24.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
kgbpokerclub.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
kingsbetsonline.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
kingsizecash.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
kingsolomons1.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
kingspinscasinos.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
kingwinbetting.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
kpluxgame.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
kptopmagic.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
ladies.888.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
land.gnuf.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
lands.primescratchitaliano.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
laroulette24.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
laverascommessa.it,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
leaderbet.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
lionslots.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
lirebet.lux777.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
littlewoodsgameon.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
live.casinoplex.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
live.globetlive12.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
live.globetlive5.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
livecasino.betsson.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
livecasino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
livecasino.goldbet.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
livecasino.smartlivegaming.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
livecasino.v365live.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
livedealer.365planet365.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
livedealer.planetwin365.info,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
livestudio.v365live.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
lockpoker.eu,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
lookuponlinecasino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
lsbets.net,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
luckynuggetcasino.net,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
luckypantsbingo.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
luckyrichcasino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
luckyrichclub.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
m.galabingo.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
m.planetwin365.eu,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
m365.planetwin365.at,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
m365.planetwin365.eu,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
m365.planetwin365.info,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
m365.planetwin365.net,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
magicpalace.ultimatebet.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
mail.goldbet.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
maltaopen.pokeridol.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
marketing.goldbet.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
mediabet.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
megacasino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
megamoneygames.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
members.bet365.net,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
mercury6.betonmarkets.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
meridianbet.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
metodosistem.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
mibaspoker.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
migliorecasinoonline.net,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
mirrorbingo.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
mobile.bet365.es,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
mobile.bet365.gr,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
mobile.betaland.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
mobile.betclu.biz,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
mobile.ladbrokes.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
mobile.wbx.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
mobilebetting.ladbrokes.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
mom-soldihome.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
mont1.casinoredkings.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
mont1.eucasino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
mont2.eucasino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
mont3.casinoredkings.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
mont3.eucasino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
mont4.eucasino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
morganbet.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
mrichcasino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
mrichgaming.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
multybet.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
mummysbets.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
mummysilvertop.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
mummysrichesbet.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
mynamepoker.everleafgaming.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
n.dollaropk.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
net-game-super.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
netkingcasinos.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
netruby888.eu,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
new.betaland.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
new.betclu.biz,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
new.bl5000.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
new.starbetsport.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
new2.betaland.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
new3.betaland.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
new4.betaland.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
new4.pwin365.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
newgames.betclu.biz,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
nl.intercasino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
noblepoker.net,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
nodipendenza.wordpress.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
olimpikbet.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
onebet360.eu,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
onebet360.net,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
onebetsport.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
onebetsport.net,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
online.casinocity.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
online.casinotropez.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
online.jackpotscratch.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
onlinecasino.rhitech.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
onlinecasino-it.net,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
online-casino-roulette.biz,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
onlinefreeslots.eu,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
onlinekbets.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
onlinelabcazino.ru,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
openbet1128.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
openbetonline.oneminutesite.it,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
p365play.net,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
pagine.betaland.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
palace777.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
palace777.net,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
palacevipcasino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
pentapkr.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
pinocchiopoker.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
pkface.net,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
pklive3d.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
pkr.assocuorisport.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
pkr.bet2290.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
pkr.bet2875.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
pkr.betuniq.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
pkr.devilbetting.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
pkr.mybetfriends.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
pkr2.mybetfriends.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
pkrone.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
planet2014win.net,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
planet365win.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
planetallwin365.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
planetbet365.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
planetwin2014.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
planetwin24.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
planetwin360.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
planetwin365.biz,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
planetwin365.co,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
planetwin365.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
planetwin365.eu,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
planetwin365.net,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
planetwin365all.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
platinobet.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
play.cspoker.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
play.redflush.eu,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
play.sunpoker.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
play1128.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
play-2win.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
play2wincasino.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
play2wincasino.org,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
play2wincasinoit.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
playfortunaclub.com,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
playforwin.net,official/it/aams,GMB,,2015-04-05,0.1,AAMS,AAMS,
